max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
6269.368,0.164,2.311,0.334,0.528,11.564,2138.157,0.33,3.065,0.239,35.781,1383.497,0.156,-3.225,12,0.0,0.0,2.461
6819.755,0.168,2.128,0.288,0.536,11.508,2623.715,0.28,3.751,0.245,36.177,1375.858,0.177,0.399,10,0.284,0.45,4.659
4340.01,0.146,1.457,0.359,0.314,10.053,2175.996,0.249,1.97,0.25,35.676,1284.364,0.437,-2.495,7,0.0,0.0,4.337
5474.193,0.152,2.024,0.339,0.415,10.268,2110.667,0.298,3.745,0.233,33.334,1334.068,0.17,5.583,8,0.0,0.0,1.078
5996.671,0.131,2.205,0.26,0.516,11.339,2075.851,0.223,2.564,0.27,36.678,1482.897,0.267,-6.098,11,0.0,0.0,3.902
5457.34,0.138,1.931,0.327,0.403,10.999,2122.32,0.297,3.529,0.283,34.138,1316.011,0.194,-4.543,9,0.0,0.0,3.318
4364.941,0.197,1.257,0.257,0.312,8.781,2089.911,0.205,1.567,0.275,36.21,1307.029,0.552,-6.767,12,0.0,0.0,3.988
5153.282,0.161,1.736,0.393,0.46,10.04,2646.873,0.329,3.211,0.259,34.862,1350.598,0.132,7.01,11,0.0,0.0,1.377
5767.991,0.146,2.315,0.354,0.423,9.514,2213.337,0.314,2.856,0.282,36.524,1269.615,0.184,-2.179,9,0.0,0.0,2.762
4441.193,0.144,1.59,0.274,0.543,8.925,2148.795,0.272,2.731,0.253,35.292,1277.458,0.234,-3.981,9,0.0,0.0,3.085
5187.03,0.145,2.548,0.35,0.518,10.658,2369.559,0.305,2.831,0.222,35.579,1253.682,0.274,-5.932,7,0.0,0.0,0.0
5080.465,0.171,1.616,0.335,0.414,10.203,2040.258,0.314,3.24,0.201,36.255,1472.701,0.196,-6.492,10,0.0,0.0,2.343
4259.719,0.196,1.656,0.365,0.439,9.771,2105.832,0.279,3.451,0.285,35.678,1585.322,0.307,-6.365,8,0.0,0.0,4.125
6697.131,0.106,1.43,0.212,0.318,10.093,2227.759,0.39,3.457,0.262,36.004,1568.074,0.394,-6.622,10,0.0,0.0,2.537
6341.38,0.146,2.024,0.354,0.555,8.111,2065.584,0.355,3.193,0.297,35.902,1578.947,0.189,-3.253,9,0.0,0.0,2.101
6647.069,0.176,1.789,0.316,0.434,11.467,2394.749,0.37,3.525,0.244,35.615,1309.63,0.233,-2.741,8,0.0,0.0,2.696
6899.071,0.189,1.077,0.202,0.358,11.203,2143.604,0.364,3.564,0.258,35.82,1599.323,0.462,-6.917,11,0.0,0.0,6.285
6475.149,0.158,1.763,0.293,0.458,9.656,2397.513,0.351,3.464,0.264,35.841,1490.742,0.17,-6.101,10,0.0,0.0,4.523
5775.778,0.153,2.401,0.262,0.597,9.295,2391.604,0.351,3.412,0.232,35.551,1445.954,0.251,-3.375,7,0.0,0.0,4.168
5090.095,0.108,1.195,0.234,0.328,8.786,2069.905,0.323,3.496,0.221,35.522,1645.456,0.402,-6.736,9,0.0,0.0,4.534
6540.711,0.165,1.985,0.357,0.517,8.918,2567.651,0.328,3.435,0.236,35.634,1234.174,0.177,-0.0,7,0.361,0.4,4.687
5871.866,0.113,1.03,0.227,0.311,9.713,2130.975,0.3,1.886,0.221,36.095,1255.914,0.485,-6.923,11,0.0,0.0,1.944
5165.943,0.174,1.967,0.393,0.465,10.913,2414.79,0.315,3.359,0.28,36.307,1625.573,0.16,0.412,9,0.215,0.25,8.791
4716.58,0.159,1.691,0.266,0.483,8.731,2190.233,0.322,3.564,0.285,36.641,1315.631,0.24,-5.587,9,0.0,0.0,1.456
5389.534,0.157,1.94,0.287,0.523,9.33,2399.169,0.282,2.726,0.253,36.328,1272.376,0.221,1.462,6,0.14,0.25,5.702
5851.462,0.154,2.13,0.362,0.5,10.834,2073.742,0.341,3.592,0.219,32.299,1452.048,0.137,1.363,8,0.138,0.3,3.166
6763.703,0.109,1.117,0.343,0.427,9.604,2111.96,0.373,2.303,0.24,36.113,1555.115,0.442,-6.499,11,0.0,0.0,4.137
5690.887,0.139,1.432,0.245,0.376,10.243,2090.085,0.325,2.298,0.28,36.703,1601.928,0.343,-6.482,12,0.0,0.0,2.855
6367.463,0.157,1.375,0.311,0.35,8.447,2534.222,0.375,3.362,0.227,36.169,1535.651,0.312,-6.318,11,0.0,0.0,2.133
4630.277,0.109,1.283,0.322,0.42,10.034,2447.348,0.209,3.021,0.253,35.97,1602.363,0.359,-6.319,10,0.0,0.0,2.216
4837.29,0.143,1.969,0.383,0.487,11.172,2413.624,0.319,3.42,0.252,36.647,1246.96,0.169,-2.625,5,0.0,0.0,1.598
6655.751,0.173,1.323,0.315,0.306,8.991,2090.286,0.23,3.749,0.287,36.107,1298.753,0.388,-6.502,12,0.0,0.0,1.576
5331.471,0.149,2.045,0.236,0.452,9.996,2356.225,0.385,3.565,0.289,36.094,1528.682,0.326,-6.077,8,0.0,0.0,1.993
