max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1433.769,0.044,2.797,1.0,0.396,1.2,5.529
5800.0,0.15,1.802,0.35,0.5,10.0,2464.32,0.3,3.5,0.25,35.242,1500.0,0.099,2.668,3.0,0.434,1.25,5.322
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1449.613,0.034,2.803,1.0,0.395,1.2,5.531
5860.78,0.15,1.78,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.743,1500.0,0.11,2.663,3.0,0.437,1.25,5.356
6111.82,0.15,2.0,0.317,0.331,10.0,2691.672,0.219,1.552,0.25,35.5,1623.802,0.557,2.222,7.0,0.571,1.35,5.105
5800.0,0.15,2.0,0.35,0.5,10.0,2431.359,0.3,3.5,0.25,35.5,1500.0,0.011,2.816,1.0,0.39,1.2,5.539
5800.0,0.15,2.0,0.35,0.449,10.0,2488.171,0.3,3.5,0.25,35.5,1500.0,0.102,2.718,2.0,0.418,1.2,5.36
5800.0,0.15,2.0,0.331,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.054,2.797,1.0,0.401,1.2,5.537
5800.0,0.15,2.0,0.35,0.5,10.19,2404.0,0.3,3.5,0.25,35.5,1500.0,0.019,2.816,1.0,0.393,1.2,5.538
4745.173,0.171,1.152,0.388,0.5,11.041,2558.863,0.3,1.459,0.27,32.542,1227.368,0.583,1.172,10.0,1.018,1.7,4.28
6185.265,0.194,1.252,0.253,0.44,11.575,2217.038,0.325,2.348,0.25,35.5,1302.645,0.374,1.898,10.0,0.719,1.55,5.148
5800.0,0.15,2.0,0.35,0.475,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.05,2.616,1.0,0.459,1.25,5.443
5800.0,0.142,1.022,0.35,0.467,10.0,2344.151,0.415,1.169,0.291,33.085,1500.0,0.666,1.844,8.0,0.732,1.4,5.036
5800.0,0.15,2.0,0.35,0.5,10.0,2433.645,0.3,3.5,0.25,35.5,1500.0,0.012,2.656,1.0,0.432,1.25,5.347
5800.0,0.137,1.442,0.35,0.432,10.0,2553.022,0.3,3.5,0.267,33.895,1452.496,0.279,2.147,7.0,0.597,1.45,4.994
5800.0,0.15,2.0,0.35,0.5,10.0,2430.863,0.3,3.5,0.25,35.5,1500.0,0.011,2.657,1.0,0.428,1.25,5.44
5800.0,0.163,2.0,0.35,0.442,10.0,2433.242,0.3,3.5,0.25,35.5,1500.0,0.116,2.478,3.0,0.491,1.3,5.495
5800.0,0.15,2.0,0.35,0.475,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.05,2.637,1.0,0.45,1.25,5.404
5800.0,0.15,2.0,0.35,0.476,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.048,2.639,1.0,0.45,1.25,5.437
5800.0,0.15,2.0,0.35,0.474,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.052,2.641,1.0,0.45,1.25,5.474
5800.0,0.132,1.698,0.35,0.462,10.0,2492.094,0.3,3.051,0.25,35.5,1500.0,0.151,2.351,5.0,0.54,1.35,5.001
5800.0,0.15,2.0,0.35,0.474,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.052,2.646,1.0,0.448,1.25,5.472
5800.0,0.187,1.241,0.35,0.5,10.0,2404.0,0.3,3.719,0.242,35.5,1500.0,0.379,2.275,4.0,0.567,1.35,5.145
5800.0,0.15,1.533,0.35,0.442,10.622,2224.472,0.3,3.5,0.25,35.5,1500.0,0.234,2.392,4.0,0.548,1.35,5.285
5800.0,0.15,1.531,0.299,0.432,10.0,2404.0,0.3,3.5,0.25,33.171,1500.0,0.235,2.4,4.0,0.519,1.3,5.27
5800.0,0.15,2.0,0.35,0.5,10.0,2580.815,0.3,3.5,0.25,35.5,1500.0,0.074,2.675,1.0,0.422,1.2,5.245
5800.0,0.15,1.788,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.106,2.682,1.0,0.433,1.2,5.384
5800.0,0.15,1.793,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.104,2.694,1.0,0.427,1.25,5.346
5800.0,0.15,1.798,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.101,2.705,1.0,0.422,1.2,5.367
5453.069,0.188,1.168,0.217,0.364,10.0,2404.0,0.449,1.822,0.286,32.878,1500.0,0.497,2.009,9.0,0.665,1.45,4.734
5800.0,0.15,1.914,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.043,2.75,1.0,0.415,1.2,5.568
5800.0,0.15,2.0,0.35,0.528,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.056,2.743,1.0,0.403,1.25,5.45
5800.0,0.15,2.0,0.35,0.47,10.0,2404.0,0.3,3.5,0.25,35.066,1500.0,0.06,2.685,2.0,0.435,1.25,5.5
5800.0,0.15,1.843,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.079,2.731,1.0,0.422,1.2,5.584
5800.0,0.15,1.846,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.077,2.738,1.0,0.42,1.2,5.419
5800.0,0.135,1.523,0.299,0.445,10.0,2532.802,0.3,3.5,0.221,35.144,1432.585,0.239,2.24,8.0,0.57,1.4,5.176
5800.0,0.15,1.823,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.089,2.733,1.0,0.415,1.2,5.33
4854.149,0.195,1.017,0.393,0.5,10.0,2404.0,0.3,1.145,0.25,31.789,1500.0,0.673,2.082,6.0,0.628,1.35,5.221
