max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
6566.298,0.131,2.087,0.322,0.451,10.049,2123.993,0.315,3.291,0.218,33.277,1296.433,0.136,2.938,10.0,0.352,1.2,5.597
5691.534,0.154,2.29,0.354,0.482,11.342,2356.04,0.306,3.786,0.218,35.019,1580.848,0.145,3.309,8.0,0.281,1.0,5.933
4394.256,0.174,1.969,0.373,0.486,9.937,2664.47,0.43,3.063,0.264,34.441,1297.884,0.433,2.015,9.0,0.584,1.45,4.42
4614.082,0.127,1.369,0.307,0.383,8.934,2644.063,0.336,3.293,0.248,32.214,1204.2,0.316,1.557,11.0,0.806,1.65,4.346
5752.086,0.171,2.031,0.398,0.507,11.904,2150.294,0.29,3.557,0.211,32.074,1311.433,0.19,2.59,8.0,0.395,1.25,5.337
5148.334,0.198,1.033,0.224,0.584,8.555,2677.107,0.41,1.178,0.261,32.102,1264.021,0.663,0.296,12.0,1.636,2.05,3.322
5861.283,0.151,2.115,0.309,0.519,10.387,2442.522,0.315,3.528,0.288,33.536,1499.725,0.152,3.021,7.0,0.336,1.1,5.498
5287.811,0.164,1.285,0.213,0.415,9.553,2559.792,0.414,1.946,0.292,33.243,1213.327,0.444,1.265,12.0,0.964,1.75,4.249
5592.263,0.125,1.407,0.356,0.388,8.866,2615.019,0.212,3.213,0.267,35.685,1204.638,0.296,1.606,10.0,0.815,1.6,4.663
4527.087,0.156,2.45,0.344,0.589,9.324,2629.621,0.337,1.431,0.244,34.171,1514.081,0.591,1.208,9.0,0.956,1.65,4.651
4260.543,0.156,2.312,0.381,0.497,11.872,2615.29,0.311,2.848,0.233,33.231,1406.391,0.265,2.087,9.0,0.554,1.35,4.534
4310.736,0.137,1.138,0.364,0.496,9.037,2695.882,0.399,1.786,0.223,31.796,1260.457,0.49,1.492,10.0,0.839,1.65,4.297
6861.029,0.157,1.432,0.4,0.463,8.301,2409.451,0.298,3.322,0.256,34.238,1393.553,0.284,2.091,8.0,0.627,1.4,5.097
4294.302,0.135,1.377,0.359,0.302,10.385,2652.859,0.312,2.414,0.264,33.15,1213.471,0.396,1.518,10.0,0.829,1.65,4.208
5046.431,0.145,1.938,0.323,0.41,9.071,2533.108,0.309,3.74,0.297,35.055,1414.813,0.188,2.486,9.0,0.482,1.3,5.221
