max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.276,3.5,0.25,35.5,1500.0,0.08,1.905,1.0,0.688,1.45,5.402
5800.0,0.15,1.92,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.925,1.0,0.692,1.45,5.479
5800.0,0.15,1.92,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.925,1.0,0.683,1.45,5.267
5800.0,0.14,2.0,0.35,0.5,10.277,2404.0,0.3,3.5,0.25,35.5,1500.0,0.067,1.871,2.0,0.707,1.5,5.447
5800.0,0.15,1.92,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.929,1.0,0.689,1.45,5.451
5800.0,0.15,2.0,0.35,0.5,10.0,2607.921,0.3,1.066,0.25,35.5,1500.0,0.695,1.591,2.0,0.814,1.55,4.681
5800.0,0.158,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.246,1500.0,0.053,1.887,2.0,0.698,1.5,5.419
5800.0,0.15,1.92,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.04,1.937,1.0,0.691,1.45,5.468
5800.0,0.15,1.898,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.051,1.933,1.0,0.691,1.45,5.464
4794.268,0.116,2.0,0.389,0.328,10.176,2535.004,0.3,1.252,0.224,34.913,1204.082,0.642,1.288,10.0,0.942,1.75,4.154
5800.0,0.15,1.839,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.081,1.926,1.0,0.697,1.45,5.469
5800.0,0.15,2.0,0.35,0.5,10.159,2404.0,0.3,3.5,0.25,35.5,1500.0,0.016,1.957,1.0,0.67,1.45,5.235
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.225,0.006,1.706,1.0,0.77,1.5,5.394
5800.0,0.15,2.0,0.35,0.5,10.0,2416.871,0.3,3.5,0.25,35.5,1500.0,0.005,1.768,1.0,0.738,1.5,5.334
5800.0,0.142,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.053,1.702,1.0,0.761,1.55,5.271
5826.601,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.005,1.797,1.0,0.735,1.5,5.247
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1491.124,0.006,1.803,1.0,0.732,1.5,5.222
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1511.427,0.008,1.809,1.0,0.731,1.5,5.308
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.29,1500.0,0.006,1.814,1.0,0.729,1.5,5.351
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.615,0.25,35.5,1500.0,0.033,1.765,1.0,0.741,1.5,5.429
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.242,35.5,1500.0,0.032,1.768,1.0,0.746,1.5,5.349
5800.0,0.15,2.0,0.35,0.5,10.0,2391.126,0.3,3.5,0.25,35.5,1500.0,0.005,1.827,1.0,0.72,1.5,5.24
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.71,1500.0,0.006,1.833,1.0,0.716,1.5,5.24
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.242,35.5,1500.0,0.032,1.785,1.0,0.74,1.5,5.309
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1490.786,0.006,1.85,1.0,0.71,1.5,5.286
