max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5777.632,0.148,1.963,0.355,0.505,10.077,2403.516,0.296,3.591,0.246,35.688,1496.598,0.026,0.201,0,0.31,0.4,2.668
6447.073,0.152,1.629,0.341,0.459,10.119,2108.202,0.3,3.382,0.249,36.497,1451.946,0.185,-6.494,7,0.0,0.0,5.022
5959.097,0.15,2.033,0.341,0.493,10.104,2393.692,0.298,3.394,0.249,36.626,1499.644,0.032,-5.789,2,0.0,0.0,2.062
5870.962,0.15,2.033,0.341,0.493,10.258,2397.395,0.294,3.394,0.253,36.48,1506.229,0.03,-5.942,3,0.0,0.0,5.216
6445.835,0.153,1.636,0.336,0.494,9.95,2109.245,0.3,3.384,0.254,36.49,1451.946,0.182,-6.396,6,0.0,0.0,5.123
6568.465,0.15,1.649,0.339,0.326,10.124,2148.581,0.32,3.493,0.256,36.584,1543.604,0.348,-6.901,6,0.0,0.0,4.242
6537.366,0.154,1.649,0.341,0.336,9.949,2148.582,0.319,3.497,0.256,36.584,1500.425,0.328,-6.782,5,0.0,0.0,0.684
6448.937,0.152,1.812,0.341,0.476,10.119,2151.633,0.292,3.394,0.254,36.682,1506.092,0.112,-6.345,5,0.0,0.0,4.721
6506.933,0.15,2.019,0.339,0.478,9.954,2148.581,0.32,3.493,0.256,35.796,1543.029,0.122,-6.201,4,0.0,0.0,4.588
6606.958,0.153,1.643,0.326,0.375,9.947,2141.729,0.319,2.693,0.254,36.63,1507.907,0.25,-6.805,7,0.0,0.0,5.137
6547.63,0.151,1.629,0.341,0.486,10.124,2397.404,0.302,3.388,0.254,36.627,1505.902,0.185,-6.376,3,0.0,0.0,5.596
5792.467,0.151,2.031,0.341,0.491,10.122,2395.851,0.301,3.509,0.248,36.343,1505.583,0.026,-5.725,1,0.0,0.0,6.144
5823.846,0.15,2.033,0.356,0.494,10.118,2392.567,0.301,3.509,0.253,35.785,1503.716,0.017,-5.713,1,0.0,0.0,1.748
6448.937,0.152,1.816,0.341,0.388,10.119,2149.294,0.32,3.321,0.254,36.497,1545.242,0.224,-6.654,7,0.0,0.0,0.0
6538.886,0.154,1.632,0.341,0.38,9.971,2139.629,0.319,2.719,0.255,36.612,1508.052,0.24,-6.751,6,0.0,0.0,4.42
6540.899,0.145,1.813,0.341,0.361,10.119,2145.452,0.299,3.484,0.254,36.682,1500.449,0.278,-6.657,5,0.0,0.0,1.651
5816.197,0.151,2.033,0.34,0.493,10.119,2392.567,0.301,3.482,0.254,35.672,1506.312,0.029,0.125,0,0.0,0.0,3.227
